run_id;loco_no;coverage_date;performing_rus;performing_ru_count;in_report_movement_rows;assignment_slot_count;assigned_minutes;relevant_gap_slot_count;unresolved_gap_minutes;overlap_slot_count;overlap_minutes;expected_scope_slot_count;coverage_pct;relevant_gap_rows;long_gap_rows;max_gap_minutes;error_findings;manual_review_findings;warning_findings;info_findings;finding_rule_ids;export_ready_movement_rows;not_export_ready_movement_rows;gate_status;gate_reason;exact_overlap_seconds;exact_overlap_minutes
RUN_20260609_142008;91811216910-0;2026-06-05;LTE AT - LTE Austria GmbH;1;2;7;105;0;0;0;0;7;100.0;0;0;0;0;0;0;0;"";2;0;READY;"";0;0.0
RUN_20260609_142008;91811293902-3;2026-06-05;"";0;1;0;0;0;0;0;0;0;0.0;0;0;0;0;0;0;0;"";1;0;READY;"";0;0.0
RUN_20260609_142008;91850000010-7;2026-06-05;LTE CH - LTE Schweiz GmbH | MEDWAY - Operador Ferroviário e Logistico de Mercadorias, SA | MEDWAY BELGIUM nv;3;9;39;585;5;75;16;240;44;88.64;1;0;0;4;0;0;1;R010.5, R011;5;4;BLOCKED;ERROR-Findings=4 | Overlap-Minuten=240 | Nicht exportfähige Movements=4 | Ungeklärte GAP-Minuten=75 | INFO-Findings=1 | Tatsaechliche Ueberschneidung=222.0 Minuten;13320;222.0
RUN_20260609_142008;91854475435-4;2026-06-05;LTE NL - LTE Netherlands B.V. | BLS Cargo AG;2;5;59;885;3;45;0;0;62;95.16;1;0;27;0;0;0;1;R010.5;5;0;WARNING;Ungeklärte GAP-Minuten=45 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91887186221-8;2026-06-05;LTE NL - LTE Netherlands B.V.;1;1;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";1;0;READY;"";0;0.0
RUN_20260609_142008;92812016903-4;2026-06-05;LTE DE - LTE Germany GmbH | LTE AT - LTE Austria GmbH;2;10;93;1395;4;60;0;0;97;95.88;2;0;18;0;0;0;2;R010.5;10;0;WARNING;Ungeklärte GAP-Minuten=60 | INFO-Findings=2;0;0.0
RUN_20260609_142008;00000000000-0;2026-06-04;"";0;0;0;0;0;0;0;0;0;0.0;0;0;0;4;0;0;0;R012;0;0;BLOCKED;ERROR-Findings=4;0;0.0
RUN_20260609_142008;90802019402-7;2026-06-04;LTE DE - LTE Germany GmbH;1;22;96;1440;0;0;1;15;96;100.0;0;0;0;1;0;0;0;R011;21;1;BLOCKED;ERROR-Findings=1 | Overlap-Minuten=15 | Nicht exportfähige Movements=1 | Tatsaechliche Ueberschneidung=6.0 Minuten;360;6.0
RUN_20260609_142008;90802159256-7;2026-06-04;RTB CARGO GmbH;1;0;96;1440;0;0;0;0;96;100.0;0;0;0;0;0;0;0;"";0;0;READY;"";0;0.0
RUN_20260609_142008;90802159259-1;2026-06-04;LTE DE - LTE Germany GmbH;1;23;96;1440;0;0;2;30;96;100.0;0;0;0;3;0;0;0;R011;20;3;BLOCKED;ERROR-Findings=3 | Overlap-Minuten=30 | Nicht exportfähige Movements=3 | Tatsaechliche Ueberschneidung=29.0 Minuten;1740;29.0
RUN_20260609_142008;91515370037-1;2026-06-04;LTE NL - LTE Netherlands B.V.;1;2;38;570;11;165;0;0;49;77.55;2;0;75;0;0;0;2;R010.5;2;0;WARNING;Ungeklärte GAP-Minuten=165 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91515370164-3;2026-06-04;LTE NL - LTE Netherlands B.V.;1;3;17;255;13;195;0;0;30;56.67;3;0;90;0;0;0;3;R010.5;3;0;WARNING;Ungeklärte GAP-Minuten=195 | INFO-Findings=3;0;0.0
RUN_20260609_142008;91515370178-3;2026-06-04;LTE NL - LTE Netherlands B.V.;1;3;26;390;0;0;0;0;26;100.0;0;0;0;0;0;0;0;"";3;0;READY;"";0;0.0
