source_url;source_document_date;source_sha256;role_code;official_company_name;market_partner_id;active_flag;imported_at_utc
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;METRANS Rail s.r.o.;1900100300426;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;Captrain Deutschland GmbH;1900100300434;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;SBB Cargo AG;1900100300442;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;TSS Cargo a.s.;1900100300450;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;Stauden-Verkehrs-GmbH;1900100300468;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;METRANS a.s.;1900100300476;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;SRI Rail Invest GmbH;1900100300484;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;Mittelweserbahn GmbH;1900100300567;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;Akiem Technik Germany GmbH & Co. KG;1900100300575;Y;20260612T143418Z
https://www.dbenergie.de/resource/blob/4570920/ce260c87155d7495c47acd35cd0dae29/Datei-Marktpartner-IDs-PDF-data.pdf;2026-04-30;48f967cb9789858edd8bacf643dd4f355abbbcfa481baa7e45bbeef12d4cab55;SERVICE_PROVIDER;LEG Leipziger Eisenbahnverkehrsgesellschaft mbH;1900100300583;Y;20260612T143418Z
