run_id;loco_no;performing_ru;coverage_date;coverage_pct;assigned_minutes;unresolved_gap_minutes;overlap_minutes;error_findings;manual_review_findings;gate_status;gate_reason;exact_overlap_seconds;exact_overlap_minutes
RUN_20260609_142008;91806193377-9;LTE AT - LTE Austria GmbH;2026-06-06;90.0;945;105;0;0;0;WARNING;Ungeklärte GAP-Minuten=105 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91806193386-0;LTE AT - LTE Austria GmbH;2026-06-06;96.49;825;30;0;0;0;WARNING;Ungeklärte GAP-Minuten=30 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193805-9;LTE AT - LTE Austria GmbH;2026-06-06;82.11;1170;255;0;1;0;BLOCKED;ERROR-Findings=1 | GAPs über 8h=1 | Ungeklärte GAP-Minuten=255 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91806193957-8;LTE AT - LTE Austria GmbH;2026-06-06;100.0;15;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91811293902-3;LTE AT - LTE Austria GmbH;2026-06-06;100.0;45;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;92812016903-4;LTE AT - LTE Austria GmbH;2026-06-06;85.71;810;135;0;0;0;WARNING;Ungeklärte GAP-Minuten=135 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193299-5;LTE CH - LTE Schweiz GmbH;2026-06-06;100.0;60;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91806186369-5;LTE CZ - LTE Czechia s.r.o.;2026-06-06;73.77;675;240;0;0;0;WARNING;Ungeklärte GAP-Minuten=240 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91806193221-9;LTE CZ - LTE Czechia s.r.o.;2026-06-06;20.0;15;60;0;0;0;WARNING;Ungeklärte GAP-Minuten=60;0;0.0
RUN_20260609_142008;91806193622-8;LTE CZ - LTE Czechia s.r.o.;2026-06-06;73.77;675;240;0;0;0;WARNING;Ungeklärte GAP-Minuten=240 | INFO-Findings=2;0;0.0
RUN_20260609_142008;90802019402-7;LTE DE - LTE Germany GmbH;2026-06-06;100.0;570;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;90802159259-1;LTE DE - LTE Germany GmbH;2026-06-06;100.0;1425;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91806185221-9;LTE DE - LTE Germany GmbH;2026-06-06;100.0;1440;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91806185346-4;LTE DE - LTE Germany GmbH;2026-06-06;59.79;870;585;0;1;0;BLOCKED;ERROR-Findings=1 | GAPs über 8h=1 | Ungeklärte GAP-Minuten=585;0;0.0
RUN_20260609_142008;91806185352-2;LTE DE - LTE Germany GmbH;2026-06-06;94.59;525;30;0;0;0;WARNING;Ungeklärte GAP-Minuten=30 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806185680-6;LTE DE - LTE Germany GmbH;2026-06-06;92.86;1170;90;0;0;0;WARNING;Ungeklärte GAP-Minuten=90 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806186943-7;LTE DE - LTE Germany GmbH;2026-06-06;100.0;1440;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91806189202-5;LTE DE - LTE Germany GmbH;2026-06-06;87.72;750;105;0;0;0;WARNING;Ungeklärte GAP-Minuten=105 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806192999-1;LTE DE - LTE Germany GmbH;2026-06-06;100.0;1440;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91806193089-0;LTE DE - LTE Germany GmbH;2026-06-06;67.57;375;180;0;0;0;WARNING;Ungeklärte GAP-Minuten=180 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193272-2;LTE DE - LTE Germany GmbH;2026-06-06;85.71;810;135;0;0;0;WARNING;Ungeklärte GAP-Minuten=135 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193375-3;LTE DE - LTE Germany GmbH;2026-06-06;91.55;975;90;0;0;0;WARNING;Ungeklärte GAP-Minuten=90 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91806193377-9;LTE DE - LTE Germany GmbH;2026-06-06;90.0;945;105;0;0;0;WARNING;Ungeklärte GAP-Minuten=105 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91806193386-0;LTE DE - LTE Germany GmbH;2026-06-06;96.49;825;30;0;0;0;WARNING;Ungeklärte GAP-Minuten=30 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193803-4;LTE DE - LTE Germany GmbH;2026-06-06;92.86;1170;90;0;0;0;WARNING;Ungeklärte GAP-Minuten=90 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193805-9;LTE DE - LTE Germany GmbH;2026-06-06;82.11;1170;255;0;1;0;BLOCKED;ERROR-Findings=1 | GAPs über 8h=1 | Ungeklärte GAP-Minuten=255 | INFO-Findings=2;0;0.0
RUN_20260609_142008;91806193868-7;LTE DE - LTE Germany GmbH;2026-06-06;81.25;195;45;0;0;0;WARNING;Ungeklärte GAP-Minuten=45 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91806193968-5;LTE DE - LTE Germany GmbH;2026-06-06;100.0;360;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91807193212-6;LTE DE - LTE Germany GmbH;2026-06-06;100.0;720;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;92812016903-4;LTE DE - LTE Germany GmbH;2026-06-06;85.71;810;135;0;0;0;WARNING;Ungeklärte GAP-Minuten=135 | INFO-Findings=1;0;0.0
RUN_20260609_142008;91515370037-1;LTE NL - LTE Netherlands B.V.;2026-06-06;100.0;915;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91515370164-3;LTE NL - LTE Netherlands B.V.;2026-06-06;100.0;750;0;0;0;0;READY;"";0;0.0
RUN_20260609_142008;91515370178-3;LTE NL - LTE Netherlands B.V.;2026-06-06;88.0;330;45;0;0;0;WARNING;Ungeklärte GAP-Minuten=45 | INFO-Findings=1;0;0.0
