source_system;source_field;source_value;role_code;official_company_name;market_partner_id;active_flag;match_method;match_score;manual_review;comment
RailCube/DataLake;Company name;Bahnbetrieb GERA;ANU_VENS;Bahnbetrieb Gera GmbH;1900100303545;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;STRABAG Rail Fahrleitungen GmbH;ANU_VENS;STRABAG Rail Fahrleitungen GmbH;1900100303553;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;MZ Eisenbahndienstleistungen GmbH;ANU_VENS;Wagenmeister + Logistik Dienstleistungs Nord GmbH;1900100303561;N;PROPOSED_LOW;62.5;Y;
RailCube/DataLake;Company name;PCC Intermodal S.A.;ANU_VENS;PCC Intermodal GmbH;1900100303579;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;Schienen Güter Logistik GmbH;ANU_VENS;SGL - Schienen Güter Logistik GmbH;1900100303587;Y;AUTO_COSMETIC;100.0;N;
RailCube/DataLake;Company name;Bahn PT GmbH;ANU_VENS;Bahn PT GmbH;1900100303595;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Bahndienste GmbH;ANU_VENS;Lokdienste Braun GmbH;1900100303602;N;PROPOSED_MEDIUM;81.1;Y;
RailCube/DataLake;Company name;Bahnbetrieb GERA;ANU_VENS;Bahnbetriebswerk Glauchau GmbH;1900100303610;N;PROPOSED_LOW;68.3;Y;
RailCube/DataLake;Company name;Südostbahn AG;ANU_VENS;Museumsbahn e.V.;1900100303628;N;PROPOSED_LOW;66.7;Y;
RailCube/DataLake;Company name;Rund ums Gleis GmbH;ANU_VENS;KGT Gleis- und Tiefbau GmbH;1900100303636;N;PROPOSED_LOW;69.0;Y;
RailCube/DataLake;Company name;Trainlog GmbH;ANU_VENS;zl-traktion GmbH;1900100303644;N;PROPOSED_LOW;75.9;Y;
RailCube/DataLake;Company name;Rail Cargo Logistics Germany GmbH;ANU_VENS;Rail Cargo Logistics - Germany GmbH;1900100303652;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;TK Rail GmbH;ANU_VENS;Altmark-Rail GmbH;1900100303660;N;PROPOSED_LOW;85.7;Y;
RailCube/DataLake;Company name;Rail & Sea Traction GmbH;ANU_VENS;Rail&Sea Traction GmbH;1900100303678;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Mr. Jigs B.V.;ANU_VENS;MDrivers B.V.;1900100303686;N;PROPOSED_LOW;69.6;Y;
RailCube/DataLake;Company name;Zürcher Bau GmbH;ANU_VENS;Anschütz & Richter GbR;1900100303694;N;PROPOSED_LOW;61.1;Y;
RailCube/DataLake;Company name;Willke Logistik GmbH;ANU_VENS;Willke Logistics GmbH;1900100303701;N;PROPOSED_HIGH;92.7;Y;
RailCube/DataLake;Company name;RDC Deutschland GmbH;ANU_VENS;CAF Deutschland GmbH;1900100303719;N;PROPOSED_LOW;90.0;Y;
RailCube/DataLake;Company name;MEV (AT) Independent Railway Services GmbH;ANU_VENS;Am Zehnhoff-Söns GmbH International Railway Services;1900100303727;N;PROPOSED_LOW;72.4;Y;
RailCube/DataLake;Company name;Flex Bahndienstleistungen GmbH;ANU_VENS;Flexx-Tf Dienstleistungen UG (haftungsbeschränkt);1900100303735;N;PROPOSED_LOW;79.3;Y;
RailCube/DataLake;Company name;GTS Rail S.p.A.;ANU_VENS;GTS Rail S.p.A.;1900100303743;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Train4Train GmbH;ANU_VENS;Traktion4Rent GmbH;1900100303751;N;PROPOSED_LOW;76.5;Y;
RailCube/DataLake;Company name;Rhätische Bahn AG;ANU_VENS;Historische S-Bahn NRW e.V.;1900100303769;N;PROPOSED_LOW;70.6;Y;
RailCube/DataLake;Company name;Rhomberg Sersa Ireland Ltd;ANU_VENS;Rhomberg Sersa Gleisbau GmbH;1900100303777;N;PROPOSED_LOW;77.8;Y;
RailCube/DataLake;Company name;VLO Bahn GmbH;ANU_VENS;VLO Bahn GmbH;1900100303785;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Hansebahn Bremen GmbH;ANU_VENS;Hanse Bahn Nord GmbH;1900100303793;N;PROPOSED_LOW;78.0;Y;
RailCube/DataLake;Company name;Siemens Mobility Austria GmbH;ANU_VENS;GMP Green Mobility Partners GmbH;1900100303800;N;PROPOSED_LOW;68.9;Y;
RailCube/DataLake;Company name;Regionalverkehre Start Deutschland GmbH;ANU_VENS;Regionalverkehre Start Deutschland GmbH;1900100303818;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Saar Rail GmbH;ANU_VENS;Mambar Rail GmbH;1900100303826;N;PROPOSED_LOW;86.7;Y;
RailCube/DataLake;Company name;MMV-Rail Austria GmbH;ANU_VENS;dispo-Tf Rail Austria GmbH;1900100303834;N;PROPOSED_LOW;89.5;Y;
RailCube/DataLake;Company name;ITL Cargo GmbH;ANU_VENS;TFR Cargo GmbH;1900100303842;N;PROPOSED_LOW;85.7;Y;
RailCube/DataLake;Company name;Lineas Nederland BV;ANU_VENS;Keolis Nederland B.V.;1900100303850;N;PROPOSED_LOW;82.1;Y;
RailCube/DataLake;Company name;Stern & Hafferl Verkehrsgesellschaft m.b.H.;ANU_VENS;Plasser & Theurer, Export von Bahnbaumaschinen, Gesellschaft m.b.H.;1900100303868;N;PROPOSED_LOW;61.8;Y;
RailCube/DataLake;Company name;D und D Eisenbahngesellschaft mbH;ANU_VENS;D & D Eisenbahngesellschaft mbH;1900100303876;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Smart Rail Traction GmbH;ANU_VENS;ART Altmann Rail Traction GmbH;1900100303884;N;PROPOSED_LOW;85.7;Y;
RailCube/DataLake;Company name;ERR European Rail Rent GmbH;ANU_VENS;European Vision Rail GmbH;1900100303892;N;PROPOSED_LOW;83.7;Y;
RailCube/DataLake;Company name;K-Rail GmbH;ANU_VENS;Rail Unit GmbH;1900100303909;N;PROPOSED_LOW;90.0;Y;
RailCube/DataLake;Company name;AKN Eisenbahn GmbH;ANU_VENS;eisenbahn.jetzt GmbH;1900100303917;N;PROPOSED_MEDIUM;87.5;Y;
RailCube/DataLake;Company name;Zürcher Bau GmbH;ANU_VENS;PORR Bau GmbH;1900100303925;N;PROPOSED_LOW;76.2;Y;
RailCube/DataLake;Company name;BAHNOPERATOR POLSKA;ANU_VENS;Bahnoperator Polska Sp. z o.o;1900100303933;N;PROPOSED_HIGH;100.0;Y;
RailCube/DataLake;Company name;K-Rail GmbH;ANU_VENS;Idun Rail GmbH;1900100303941;N;PROPOSED_LOW;90.0;Y;
RailCube/DataLake;Company name;RAIL TRACTION COMPANY S.p.A.;ANU_VENS;Rail Traction Company S.p.A.;1900100303959;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;ecco rail GmbH  (GERMANY);ANU_VENS;WECO Rail Germany GmbH;1900100303967;N;PROPOSED_HIGH;95.5;Y;
RailCube/DataLake;Company name;BASF SE;ANU_VENS;BASF SE;1900100303975;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Rail Operations Group;ANU_VENS;1435 railway operations GmbH & Co. KG;1900100303983;N;PROPOSED_LOW;72.7;Y;
RailCube/DataLake;Company name;Cargo Motion s.r.o.;ANU_VENS;Cargo Motion s.r.o.;1900100303991;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Bentheimer Eisenbahn AG;ANU_VENS;Bentheimer Eisenbahn AG;1900100304006;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Rail Cargo Spedition GmbH;ANU_VENS;Cargo Rail Solutions GmbH;1900100304014;N;PROPOSED_LOW;84.0;Y;
RailCube/DataLake;Company name;Siemens Mobility GmbH;ANU_VENS;Projektbahn Mobility GmbH;1900100304022;N;PROPOSED_LOW;76.5;Y;
RailCube/DataLake;Company name;Schienen Güter Logistik GmbH;ANU_VENS;Eisenbahn-Güterlogistik GmbH;1900100304030;N;PROPOSED_LOW;82.1;Y;
RailCube/DataLake;Company name;Nordic Re-Finance AB;ANU_VENS;Nordic Re-Finance AB;1900100304048;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;City-Bahn Chemnitz GmbH;ANU_VENS;City-Bahn Chemnitz GmbH;1900100304056;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Tata Steel Nederland BV;ANU_VENS;Arriva Personalvervoer Nederland B.V.;1900100304064;N;PROPOSED_LOW;64.4;Y;
RailCube/DataLake;Company name;Lineas Nederland BV;ANU_VENS;WDW-Rail Nederland BV;1900100304072;N;PROPOSED_LOW;77.4;Y;
RailCube/DataLake;Company name;BBL Logistik GmbH;ANU_VENS;WLD Logistik GmbH;1900100304080;N;PROPOSED_LOW;88.2;Y;
RailCube/DataLake;Company name;KSW Kreisbahn Siegen-Wittgenstein GmbH;ANU_VENS;KSW Kreisbahn Siegen-Wittgenstein GmbH;1900100304098;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Die Länderbahn GmbH DLB;ANE_TENS;Die Länderbahn GmbH DLB;1900100400010;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;ITL Eisenbahngesellschaft mbH;ANE_TENS;ITL-Eisenbahngesellschaft mbH;1900100400028;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Cantus Verkehrsgesellschaft mbH;ANE_TENS;cantus Verkehrsgesellschaft mbH;1900100400036;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;boxXPress.de GmbH;ANE_TENS;boxXpress.de GmbH;1900100400044;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Beacon Rail Capital Europe GmbH;ANE_TENS;Beacon Rail Capital Europe GmbH;1900100400052;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Railpool Gmbh;ANE_TENS;Railpool GmbH;1900100400060;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Rail4Captrain GmbH;ANE_TENS;Rail4Captrain GmbH;1900100400078;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Eurobahn GmbH & Co. KG;ANE_TENS;eurobahn GmbH & Co. KG;1900100400086;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Regiobahn Bitterfeld Berlin GmbH;ANE_TENS;Regiobahn Bitterfeld Berlin GmbH;1900100400094;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Captrain Deutschland CargoWest GmbH;ANE_TENS;Captrain Deutschland CargoWest GmbH;1900100400101;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;RheinCargo GmbH & Co. KG;ANE_TENS;RheinCargo GmbH & Co. KG;1900100400119;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;CFL Cargo Deutschland GmbH;ANE_TENS;CFL Cargo Deutschland GmbH;1900100400127;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;ODEG Ostdeutsche Eisenbahn GmbH;ANE_TENS;ODEG Ostdeutsche Eisenbahn GmbH;1900100400135;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;VIAS Rail GmbH;ANE_TENS;VIAS GmbH;1900100400143;N;PROPOSED_LOW;78.3;Y;
RailCube/DataLake;Company name;Westfälische Landes-Eisenbahn GmbH;ANE_TENS;Westfälische Landes-Eisenbahn GmbH;1900100400151;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Holzlogistik & Güterbahn GmbH;ANE_TENS;Holzlogistik & Güterbahn GmbH;1900100400169;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;CFL cargo S.A.;ANE_TENS;CFL Cargo S.A.;1900100400177;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;METRANS Rail (Deutschland) GmbH;ANE_TENS;METRANS Rail (Deutschland) GmbH;1900100400185;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Albtal-Verkehrs-Gesellschaft mbH;ANE_TENS;Albtal-Verkehrs-Gesellschaft mbH;1900100400193;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;ELL Germany GmbH;ANE_TENS;ELL Germany GmbH;1900100400200;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;metronom Eisenbahngesellschaft mbH;ANE_TENS;metronom Eisenbahngesellschaft mbH;1900100400218;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Niederrheinische Verkehrsbetriebe Aktiengesellschaft NIAG;ANE_TENS;Niederrheinische Verkehrsbetriebe AG;1900100400226;N;PROPOSED_LOW;100.0;Y;
RailCube/DataLake;Company name;TransRegio Deutsche Regionalbahn GmbH;ANE_TENS;trans regio Deutsche Regionalbahn GmbH;1900100400234;N;PROPOSED_HIGH;98.7;Y;
RailCube/DataLake;Company name;NordWestBahn GmbH;ANE_TENS;NordWestBahn GmbH;1900100400242;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;LDS GmbH;ANE_TENS;SBB GmbH;1900100400250;N;PROPOSED_LOW;75.0;Y;
RailCube/DataLake;Company name;Rail Cargo Carrier - Germany GmbH;ANE_TENS;Rail Cargo Carrier - Germany GmbH;1900100400276;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;SBB Cargo Deutschland GmbH;ANE_TENS;SBB Cargo Deutschland GmbH;1900100400284;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;D und D Eisenbahngesellschaft mbH;ANE_TENS;agilis Eisenbahngesellschaft mbH & Co. KG;1900100400292;N;PROPOSED_HIGH;96.7;Y;
RailCube/DataLake;Company name;Bayerische Oberlandbahn GmbH;ANE_TENS;Bayerische Oberlandbahn GmbH;1900100400309;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;BLS Cargo Nord NV;ANE_TENS;BLS Cargo Nord NV;1900100400317;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;HSL Logistik GmbH;ANE_TENS;HSL Logistik GmbH;1900100400325;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;NBE nordbahn Eisenbahngesellschaft mbH & Co. KG;ANE_TENS;NBE nordbahn Eisenbahngesellschaft mbH & Co. KG;1900100400333;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;WestfalenBahn GmbH;ANE_TENS;WestfalenBahn GmbH;1900100400341;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;AKIEM;ANE_TENS;Akiem S.A.S.;1900100400359;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;Havelländische Eisenbahn AG;ANE_TENS;Havelländische Eisenbahn AG;1900100400367;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Bahnbetrieb GERA;ANE_TENS;Regental Bahnbetriebs-GmbH;1900100400375;N;PROPOSED_MEDIUM;81.1;Y;
RailCube/DataLake;Company name;ArcelorMittal Eisenhüttenstadt Transport GmbH;ANE_TENS;ArcelorMittal Eisenhüttenstadt Transport GmbH;1900100400383;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;LTE Logistik- und Transport-GmbH (Holding);ANE_TENS;LTE Logistik- und Transport-GmbH;1900100400391;Y;AUTO_COSMETIC;100.0;N;
RailCube/DataLake;Company name;METRANS (Polonia) sp. z o. o.;ANE_TENS;Transchem Spolka z o.o.;1900100400408;N;PROPOSED_LOW;73.7;Y;
RailCube/DataLake;Company name;Verkehrsbetriebe Peine-Salzgitter GmbH;ANE_TENS;Verkehrsbetriebe Peine-Salzgitter GmbH;1900100400416;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;METRANS Rail s.r.o.;ANE_TENS;METRANS Rail s.r.o.;1900100400424;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Captrain Deutschland GmbH;ANE_TENS;Captrain Deutschland GmbH;1900100400432;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;SBB Cargo AG;ANE_TENS;SBB Cargo AG;1900100400440;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;TSS Cargo a.s.;ANE_TENS;TSS Cargo a.s.;1900100400458;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Stauden-Verkehrs-GmbH;ANE_TENS;Stauden-Verkehrs-GmbH;1900100400466;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;METRANS (CZ Praha) a.s.;ANE_TENS;METRANS a.s.;1900100400474;N;REVIEW_COSMETIC_MULTIPLE;100.0;Y;
RailCube/DataLake;Company name;SRI Rail Invest GmbH;ANE_TENS;SRI Rail Invest GmbH;1900100400482;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Mittelweserbahn GmbH;ANE_TENS;Mittelweserbahn GmbH;1900100400565;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Lok-Partner GmbH & Co.KG;ANE_TENS;Akiem Technik Germany GmbH & Co. KG;1900100400573;N;PROPOSED_LOW;70.0;Y;
RailCube/DataLake;Company name;LEG Leipziger Eisenbahnverkehrsgesellschaft mbH;ANE_TENS;LEG Leipziger Eisenbahnverkehrsgesellschaft mbH;1900100400581;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Bertani Trasporti GmbH Deutschland;ANE_TENS;Alstom Transport Deutschland GmbH;1900100400599;N;PROPOSED_LOW;80.6;Y;
RailCube/DataLake;Company name;National Express Rail GmbH;ANE_TENS;National Express Rail GmbH;1900100400606;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;HLB Hessenbahn GmbH;ANE_TENS;HLB Hessenbahn GmbH;1900100400614;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;EVB Elbe-Weser GmbH;ANE_TENS;EVB Elbe-Weser GmbH;1900100400630;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Bayerische Regiobahn GmbH;ANE_TENS;Regionalbahn Kassel GmbH;1900100400648;N;PROPOSED_LOW;73.5;Y;
RailCube/DataLake;Company name;IGB Industriebahn-Gesellschaft mbH;ANE_TENS;RegioTram Gesellschaft mbH;1900100400656;N;PROPOSED_LOW;76.2;Y;
RailCube/DataLake;Company name;TX Logistik AG;ANE_TENS;TX Logistik AG;1900100400664;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;IFTEC GmbH & Co KG;ANE_TENS;IGE GmbH & Co. KG;1900100400672;N;PROPOSED_LOW;89.5;Y;
RailCube/DataLake;Company name;Emons Bahntransporte GmbH;ANE_TENS;Emons Bahntransporte GmbH;1900100400698;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Saarbahn GmbH;ANE_TENS;Saarbahn GmbH;1900100400705;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Abellio Rail Mitteldeutschland GmbH;ANE_TENS;Abellio Rail Mitteldeutschland GmbH;1900100400713;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Abellio Rail NRW GmbH;ANE_TENS;Abellio Rail GmbH;1900100400721;N;PROPOSED_LOW;100.0;Y;
RailCube/DataLake;Company name;TX Logistik Austria GmbH;ANE_TENS;TX Logistik Transalpine GmbH;1900100400739;N;PROPOSED_LOW;80.0;Y;
RailCube/DataLake;Company name;Alpha Trains Luxembourg S.à r.l.;ANE_TENS;Alpha Trains Luxembourg S.á.r.l.;1900100400747;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Transdev Mitteldeutschland GmbH;ANE_TENS;Transdev Mitteldeutschland GmbH;1900100400820;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;ERR European Rail Rent GmbH;ANE_TENS;Macquarie European Rail Limited;1900100400838;N;PROPOSED_LOW;74.3;Y;
RailCube/DataLake;Company name;Hector Rail AB (Schweden);ANE_TENS;Hector Rail AB;1900100400846;Y;AUTO_COSMETIC;100.0;N;
RailCube/DataLake;Company name;BEACON RAIL LEASING LIMITED;ANE_TENS;Beacon Rail Leasing Limited;1900100400854;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Transdev GmbH;ANE_TENS;Transdev Regio GmbH;1900100400862;N;PROPOSED_LOW;81.2;Y;
RailCube/DataLake;Company name;ÖBB Produktion;ANE_TENS;ÖBB-Produktion GmbH;1900100400870;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;Lokomotion Gesellschaft für Schienentraktion mbH;ANE_TENS;LOKOMOTION Gesellschaft für Schienentraktion mbH;1900100400888;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Go Ahead Bayern GmbH;ANE_TENS;RAG Anthrazit Ibbenbüren GmbH;1900100400896;N;PROPOSED_LOW;61.2;Y;
RailCube/DataLake;Company name;Schienenverkehrsgesellschaft mbH;ANE_TENS;SVG Schienenverkehrsgesellschaft mbH;1900100400903;N;PROPOSED_LOW;100.0;Y;
RailCube/DataLake;Company name;RTS Rail Transport Service GmbH;ANE_TENS;RTS Rail Transport Service GmbH;1900100400911;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;PKP CARGO INTERNATIONAL a.s.;ANE_TENS;PKP CARGO S. A. w restrukturyzacji;1900100400929;N;PROPOSED_LOW;65.0;Y;
RailCube/DataLake;Company name;Train4Train GmbH;ANE_TENS;Train4you Betriebs GmbH;1900100400937;N;PROPOSED_LOW;71.8;Y;
RailCube/DataLake;Company name;Bombardier Transportation GmbH;ANE_TENS;ŠKODA TRANSPORTATION a.s.;1900100400945;N;PROPOSED_MEDIUM;82.4;Y;
RailCube/DataLake;Company name;Vorbereitungsgesellschaft Transporttechnik mbH;ANE_TENS;Vorbereitungsgesellschaft Transporttechnik mbH;1900100400961;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Hupac Intermodal Ltd - Terminal Basel Wolf;ANE_TENS;Intermodal Terminal Rzepin Sp. Z o.o.;1900100400979;N;PROPOSED_MEDIUM;80.9;Y;
RailCube/DataLake;Company name;Railtraxx;ANE_TENS;Railtraxx NV;1900100400987;N;REVIEW_LEGAL_FORM_VARIANT;99.0;Y;
RailCube/DataLake;Company name;Rhenus Rail St. Ingbert GmbH;ANE_TENS;Rhenus Rail St. Ingbert GmbH;1900100400995;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Mindener Kreisbahnen GmbH;ANE_TENS;Mindener Kreisbahnen GmbH;1900100401000;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;UEF Eisenbahn-Verkehrsgesellschaft mbH;ANE_TENS;UEF Eisenbahn-Verkehrsgesellschaft mbH;1900100401018;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;BTE BahnTouristikExpress GmbH;ANE_TENS;BTE BahnTouristikExpress GmbH;1900100401026;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;RailAdventure GmbH;ANE_TENS;RailAdventure GmbH;1900100401034;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Raildox GmbH & Co. KG;ANE_TENS;Raildox GmbH & Co.KG;1900100401042;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;EBS - Erfurter Bahnservice GmbH;ANE_TENS;Erfurter Bahnservice Gesellschaft mbH;1900100401050;N;PROPOSED_LOW;90.9;Y;
RailCube/DataLake;Company name;Eisenbahnlogistik Vienenburg;ANE_TENS;ELV - Eisenbahnlogistik Vienenburg;1900100401068;Y;AUTO_COSMETIC;100.0;N;
RailCube/DataLake;Company name;Eisenbahngesellschaft Potsdam mbH;ANE_TENS;Eisenbahngesellschaft Potsdam mbH;1900100401076;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Ecco-rail GmbH;ANE_TENS;ecco rail GmbH;1900100401084;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;CER Cargo d.o.o.a;ANE_TENS;CER Cargo Traction GmbH;1900100401092;N;PROPOSED_MEDIUM;81.8;Y;
RailCube/DataLake;Company name;BBL Logistik GmbH;ANE_TENS;Schweerbau Logistik GmbH;1900100401109;N;PROPOSED_LOW;86.7;Y;
RailCube/DataLake;Company name;MZ Eisenbahndienstleistungen GmbH;ANE_TENS;Maik Ampft Eisenbahndienstleistungen;1900100401125;N;PROPOSED_HIGH;94.3;Y;
RailCube/DataLake;Company name;Bayerische CargoBahn GmbH;ANE_TENS;Bayerischer Localbahn Verein e.V.;1900100401133;N;PROPOSED_LOW;70.8;Y;
RailCube/DataLake;Company name;LINEAS NV;ANE_TENS;LINEAS NV/SA;1900100401141;N;REVIEW_LEGAL_MULTIPLE;99.0;Y;
RailCube/DataLake;Company name;Locon Logistik & Consulting AG;ANE_TENS;Locon Logistik & Consulting AG;1900100401159;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Inbetriebnahmegesellschaft Transporttechnik mbH;ANE_TENS;IGT - Inbetriebnahme Gesellschaft Transporttechnik GmbH;1900100401167;N;PROPOSED_HIGH;97.9;Y;
RailCube/DataLake;Company name;Saar Rail GmbH;ANE_TENS;Saar Rail GmbH;1900100401175;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Euro wagon;ANE_TENS;Thurbo AG;1900100401183;N;PROPOSED_LOW;63.2;Y;
RailCube/DataLake;Company name;Vulkan-Eifel-Bahn Betriebsgesellschaft mbH;ANE_TENS;Vulkan-Eifel-Bahn Betriebsgesellschaft mbH;1900100401191;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Nordlandrail GmbH;ANE_TENS;Nordlandrail GmbH;1900100401208;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;;ANE_TENS;Arbeitsgemeinschaft NostalgieZugReisen.de;1900100401216;N;NO_RELIABLE_CANDIDATE;53.3;Y;
RailCube/DataLake;Company name;DeltaRail GmbH;ANE_TENS;DeltaRail GmbH;1900100401224;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Georg Verkehrsorganisation GmbH;ANE_TENS;Georg Verkehrsorganisation GmbH;1900100401232;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;IntEgro Verkehr GmbH;ANE_TENS;IntEgro Verkehr GmbH;1900100401240;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;Schienenfahrzeuge Export-Import Handelsgesellschaft mbH - SFH;ANE_TENS;Gesellschaft zur Erhaltung von Schienenfahrzeugen Stuttgart e.V.;1900100401258;N;PROPOSED_LOW;64.9;Y;
RailCube/DataLake;Company name;Siemens s.r.o.;ANE_TENS;Siemens AG;1900100401266;N;PROPOSED_MEDIUM;82.4;Y;
RailCube/DataLake;Company name;Salzburger Eisenbahn TransportLogistik GmbH;ANE_TENS;SETG - Salzburger Eisenbahn TransportLogistik GmbH;1900100401274;Y;AUTO_COSMETIC;100.0;N;
RailCube/DataLake;Company name;KombiRail Europe B.V.;ANE_TENS;KombiRail Europe B.V.;1900100401282;Y;AUTO_EXACT;100.0;N;
RailCube/DataLake;Company name;SWEG Südwestdeutsche Verkehrs-Aktiengesellschaft;ANE_TENS;SWEG Südwestdeutsche Landesverkehrs-GmbH;1900100401290;N;PROPOSED_MEDIUM;90.6;Y;
RailCube/DataLake;Company name;Société Nationale des Chemins de Fer Tunisiens;ANE_TENS;SNCFL Société Nationale des Chemins de Fer Luxembourgeois;1900100401307;N;PROPOSED_MEDIUM;87.8;Y;
RailCube/DataLake;Company name;EGM Eisenbahngesellschaft Magdeburg GmbH;ANE_TENS;e.g.o.o. Eisenbahngesellschaft Ostfriesland-Oldenburg mbH;1900100401315;N;PROPOSED_LOW;75.0;Y;
RailCube/DataLake;Company name;SBB Cargo AG;ANE_TENS;SBB AG;1900100401323;N;PROPOSED_MEDIUM;80.0;Y;
